time;no calibration;calibration with FGL;calibration without FGL;simple feedback calibration
13.8;-1.08084251284791;-1.51909737517122;-3.71409013621848;-1.39517911946937
13.85;-1.06670877677216;-1.5050424247045;-3.70003018706683;-1.38224911412372
13.9;-1.08184358153659;-1.52021105372344;-3.71519723641739;-1.39855709355714
13.95;-1.09460830066907;-1.53302413319702;-3.72800811023487;-1.41254280528423
14;-1.07156246545534;-1.51000415596066;-3.70498587553703;-1.39065882180032
14.05;-1.07432879891834;-1.51278418350775;-3.70776248421877;-1.39456335642249
14.1;-1.05544289659509;-1.493966225738;-3.68894753080474;-1.37683800574724
14.15;-1.06738276884886;-1.50591908279058;-3.70090158278291;-1.38989244079826
14.2;-1.06345383629248;-1.50201460351886;-3.6970015512618;-1.38709227052047
14.25;-1.05432616570096;-1.49291609330739;-3.6879049943689;-1.37907827776749
14.3;-1.06731494144704;-1.50590591753285;-3.70089554948594;-1.39316729148282
14.35;-1.06115098855747;-1.49975495940664;-3.69474353177483;-1.38810541832821
14.4;-1.06713092161189;-1.50573844318175;-3.70072339277495;-1.39518521310727
14.45;-1.06008976847278;-1.49871182181297;-3.6936944305736;-1.38924918253837
14.5;-1.06026036897457;-1.49886786069602;-3.69385246629798;-1.39048981431346
14.55;-1.05367778722914;-1.49231671941738;-3.68730105038191;-1.38500867470495
14.6;-1.06959504358473;-1.50824747366573;-3.70322872882514;-1.40202981560335
14.65;-1.08627398643334;-1.52494131583715;-3.71992002648347;-1.41984662439979
14.7;-1.09828078606938;-1.5369393165407;-3.73191590931149;-1.43299159353983
14.75;-1.11165113016957;-1.55029654985112;-3.74527277710742;-1.44752253587808
14.8;-1.10797143183075;-1.54662591325144;-3.74160099185329;-1.44502243938615
14.85;-1.1322502993248;-1.57090978332506;-3.76588472316328;-1.47051104298033
14.9;-1.14460271093545;-1.58325689430883;-3.77823784124734;-1.48409283054128
14.95;-1.1591804055329;-1.59783205629193;-3.79281413759499;-1.49991823641484
15;-1.17498249949627;-1.61365199033199;-3.80863755021364;-1.51701718331068
15.05;-1.18646357463686;-1.62511514256531;-3.82010592230763;-1.52977602979644
15.1;-1.19558063574401;-1.63426008665149;-3.82924544953457;-1.54022288543967
15.15;-1.2121506501052;-1.65083162658538;-3.8458182712563;-1.55812327639999
15.2;-1.20957898121663;-1.64824720102959;-3.8432317659168;-1.55685599491418
15.25;-1.22746194314841;-1.66613653383701;-3.86112044436193;-1.57607727539312
15.3;-1.21822521718599;-1.65689127936099;-3.85187569405049;-1.56815171802866
15.35;-1.20871550042808;-1.64738768171022;-3.84237563404095;-1.5599346808932
15.4;-1.19009298094712;-1.62875607753019;-3.82374398547432;-1.54253800819781
15.45;-1.19386954735014;-1.6325378855791;-3.8275225184087;-1.54754254614827
15.5;-1.17918758665946;-1.61784770899321;-3.8128327974009;-1.53405031177221
15.55;-1.16927112346353;-1.60790255314225;-3.80289295912978;-1.52527205589768
15.6;-1.17563164324264;-1.6140357751642;-3.80902397104703;-1.53257426731179
15.65;-1.17571245211859;-1.61437329967083;-3.80935859905137;-1.53407861140988
15.7;-1.2039659401109;-1.64262046365526;-3.83760703835369;-1.56353295299573
15.75;-1.12355462113611;-1.56220886781906;-3.75719739920735;-1.48420516094957
15.8;-1.10754962810094;-1.54612732865878;-3.7411161202582;-1.46914137668077
15.85;-1.10304132052421;-1.54155055527429;-3.73653961060688;-1.46556780024154
15.9;-1.12605958756053;-1.56494878292845;-3.75994101538044;-1.49000555204058
15.95;-1.20547475244557;-1.64411732783534;-3.83911398274648;-1.57035829806463
16;-1.08676564345055;-1.5254034960965;-3.72040209956679;-1.45267004625375
16.05;-1.06346665176316;-1.5020795654418;-3.69707617774027;-1.43026227567522
16.1;-1.00937194243898;-1.44811088998512;-3.64311174042856;-1.37712640845065
16.15;-1.01962254196109;-1.4582297299354;-3.65323391185153;-1.38807618474666
16.2;-1.14915930975421;-1.58773600095148;-3.78274192599953;-1.51863830219047
16.25;-1.11394035788529;-1.55254761576195;-3.74755227244098;-1.48451241015414
16.3;-1.09652733350787;-1.53515183723972;-3.73015247729873;-1.46811989553894
16.35;-1.11479997813799;-1.55341605502815;-3.74841590051891;-1.48741295408784
16.4;-1.17475331992799;-1.61338100415056;-3.80838467124112;-1.54851918961429
16.45;-1.19520718140612;-1.63382957617163;-3.82882498238431;-1.57016826689307
16.5;-1.16009466614038;-1.59872546690744;-3.79372278782956;-1.5362108757708
16.55;-1.18383779178302;-1.62245085607089;-3.81745090390602;-1.56110234444357
16.6;-1.15147785117052;-1.59026323465199;-3.78526109659562;-1.53003149577896
16.65;-1.13920628690926;-1.57784608706726;-3.77283681040344;-1.51868797585525
16.7;-1.14554739039177;-1.58416632528353;-3.77915411796849;-1.52608684469474
16.75;-1.14089541792736;-1.5795619559268;-3.77454548220145;-1.52255861230896
16.8;-1.15404676648966;-1.5927123459522;-3.78769589112093;-1.53680519055939
16.85;-1.15182559987284;-1.59045515699457;-3.78544086600296;-1.53564580092907
16.9;-1.15903980399974;-1.59768263736483;-3.79267378183556;-1.54397675282539
16.95;-1.1671515415368;-1.60578203755715;-3.80077565369722;-1.55318956015514
17;-1.16005946392574;-1.5986909262997;-3.79368208296757;-1.54720067963207
17.05;-1.16133347368569;-1.59995647037315;-3.79494674526873;-1.5495662950554
17.1;-1.13964585177221;-1.57827299933126;-3.77325991825108;-1.528945483834
17.15;-1.14902095636437;-1.58764301782983;-3.78263333414912;-1.53938128527754
17.2;-1.15871096528251;-1.59738468263557;-3.79237136449959;-1.55020675707074
